transaction_id,transaction_date,year,quarter,month,month_name,customer_id,branch,customer_segment,product_category,product_name,membership_plan,sales_channel,payment_method,campaign,quantity,unit_price_gbp,discount_pct,gross_revenue_gbp,discount_amount_gbp,net_revenue_gbp,estimated_cost_gbp,profit_gbp,is_recurring_payment
TXN-32B3CCC83BC94F0FA14892CD28487A90,2025-01-23,2025,Q1,1,January,CUST-D9E22F3EF5C24DFF8CE53FE8525702BF,Northside,General,Personal Training,Single Personal Training Session,Not Applicable,Telephone,Digital Wallet,Referral Programme,1,55.62,0.08,55.62,4.45,51.17,29.43,21.74,False
TXN-504B17409A7043E9AE22C89C8D42779A,2025-01-23,2025,Q1,1,January,CUST-79C184BBD1D446E0B3849A69D7C4E79C,City Centre,Student,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,New Year Campaign,1,62.57,0.2,62.57,12.51,50.06,21.5,28.56,True
TXN-558A77A819EC437385933B80C1B507E3,2025-01-23,2025,Q1,1,January,CUST-986D158BB42A40BF93E2ED6533065DD4,Riverside,Family,Membership,Monthly Premium Membership,Premium Monthly,Mobile App,Direct Debit,New Year Campaign,1,87.97,0.1,87.97,8.8,79.17,31.41,47.76,True
TXN-6BBFC84380054CCABC3C25BF64CF93BC,2025-01-23,2025,Q1,1,January,CUST-ADC0885959A443E3A9A86DFEC8D8BCC0,Riverside,Senior,Merchandise,Gym T-Shirt,Not Applicable,Website,Digital Wallet,New Year Campaign,1,30.14,0.15,30.14,4.52,25.62,23.09,2.53,False
TXN-6F1AFFD4614444BFA533A3907B6674DA,2025-01-23,2025,Q1,1,January,CUST-6807DEA545734BD2994BC9E04B7FADCA,Northside,Young Professional,Personal Training,10-Session Personal Training Package,Not Applicable,Mobile App,Digital Wallet,New Year Campaign,1,467.84,0.15,467.84,70.18,397.66,191.45,206.21,False
TXN-7472619C5CDE483CAAF3A049AF329006,2025-01-23,2025,Q1,1,January,CUST-D53B9CBF6CDF4E44B0E9EB34C317830E,Northside,Young Professional,Personal Training,Single Personal Training Session,Not Applicable,Website,Digital Wallet,New Year Campaign,2,54.92,0.1,109.84,10.98,98.86,51.73,47.13,False
TXN-85A8A77C94914142B42FDB61A0965348,2025-01-23,2025,Q1,1,January,CUST-6CF043DD81A441C4B7A0D8B18EE1CF80,Riverside,Corporate,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Card,New Year Campaign,1,59.79,0.2,59.79,11.96,47.83,20.5,27.33,True
TXN-86D84FC47ED74AB2BE10AB93936CF267,2025-01-23,2025,Q1,1,January,CUST-7627D8CCC9C840CC95842F2BEA5ED937,Northside,Senior,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Card,New Year Campaign,1,83.62,0.1,83.62,8.36,75.26,28.98,46.28,False
TXN-92518B89CE7D448A844B9D71753B5C33,2025-01-23,2025,Q1,1,January,CUST-7CDE5960AED0448CA1F5DAEC6B56DDD4,Riverside,General,Personal Training,Single Personal Training Session,Not Applicable,Corporate Partner,Card,New Year Campaign,2,57.67,0.1,115.34,11.53,103.81,53.83,49.98,False
TXN-A6CC3BAFC6E94569B0F8288136267AC2,2025-01-23,2025,Q1,1,January,CUST-858EF9D6C26842D8B72C739C750052CD,Northside,Family,Merchandise,Gym Bag,Not Applicable,Mobile App,Card,No Campaign,1,36.1,0.0,36.1,0.0,36.1,26.74,9.36,False
TXN-BFA7AF028CBC4274A93CAAA335978BC8,2025-01-23,2025,Q1,1,January,CUST-FA9D5329B5504297931212C9A2B50195,Riverside,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Direct Debit,New Year Campaign,1,647.85,0.15,647.85,97.18,550.67,167.96,382.71,True
TXN-DD18019EE9F94325AC84BC1316D8B11D,2025-01-23,2025,Q1,1,January,CUST-C9D34BD176A749CC9DAF7784BA44D7DC,Riverside,General,Supplement,Energy Drink,Not Applicable,Corporate Partner,Cash,No Campaign,1,4.77,0.03,4.77,0.14,4.63,4.44,0.19,False
TXN-E1F03E52949248E48A76ED201ECEAFCC,2025-01-23,2025,Q1,1,January,CUST-1A8383D5AAA24FC2AB4E9ED72AB6A854,Riverside,Student,Membership,Student Membership,Student Monthly,Front Desk,Direct Debit,New Year Campaign,1,43.05,0.15,43.05,6.46,36.59,15.93,20.66,True
TXN-E975E982C4E34739B716467F31FC9A6B,2025-01-23,2025,Q1,1,January,CUST-7710488FE8DD4C39B2A5F5327B3E5B02,Northside,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Digital Wallet,No Campaign,1,86.23,0.0,86.23,0.0,86.23,30.14,56.09,False
TXN-F11FBACADF8A4C899BD0EB9BE18754A1,2025-01-23,2025,Q1,1,January,CUST-08A7D207655A4F1B84F49F97891FFE3A,Northside,Young Professional,Online Fitness,Online Fitness Subscription,Online Monthly,Website,Digital Wallet,New Year Campaign,1,19.55,0.15,19.55,2.93,16.62,9.4,7.22,True
TXN-12315D35836546C781E1A7C893C36F7E,2025-01-24,2025,Q1,1,January,CUST-3E86178A762D4695891DCC9C97EFA3CD,Riverside,Senior,Membership,Annual Basic Membership,Basic Annual,Front Desk,Card,New Year Campaign,1,613.1,0.15,613.1,91.97,521.13,151.99,369.14,False
TXN-25ED13D7BEEB4350B612A03328E3B71D,2025-01-24,2025,Q1,1,January,CUST-D06846B541214BF0AAA2F6054DD074C8,City Centre,Young Professional,Group Class,Spin Class,Not Applicable,Front Desk,Digital Wallet,New Year Campaign,1,19.63,0.1,19.63,1.96,17.67,14.5,3.17,False
TXN-3D3DC8B1C2024DC3A1F6970C6BDBE276,2025-01-24,2025,Q1,1,January,CUST-BAAC2BCB694A480780BAE467E65C586E,Northside,Family,Membership,Monthly Basic Membership,Basic Monthly,Mobile App,Direct Debit,Referral Programme,1,58.41,0.05,58.41,2.92,55.49,19.4,36.09,True
TXN-47B3DF9DFEE54FA985C0959C4C886256,2025-01-24,2025,Q1,1,January,CUST-2B6119C49666454FBCA91D1E02ED31FC,City Centre,General,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,New Year Campaign,1,61.98,0.15,61.98,9.3,52.68,21.14,31.54,True
TXN-6D300810A5084EFD968046A61661D278,2025-01-24,2025,Q1,1,January,CUST-912B895F130349C697CCEE64F4F6926E,Riverside,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Card,Referral Programme,1,643.98,0.1,643.98,64.4,579.58,160.03,419.55,True
TXN-8F34BE18FDBA404C943A0F6ADA99BC74,2025-01-24,2025,Q1,1,January,CUST-1FA16E54FEAA4B618774DB0041BCC910,City Centre,Young Professional,Group Class,HIIT Class,Not Applicable,Website,Direct Debit,New Year Campaign,1,20.87,0.1,20.87,2.09,18.78,15.06,3.72,False
TXN-97B928F878344ECF937A384C69073673,2025-01-24,2025,Q1,1,January,CUST-FB1EB3B9817441969275B90B60FEB72D,City Centre,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Digital Wallet,New Year Campaign,1,89.78,0.15,89.78,13.47,76.31,32.12,44.19,True
TXN-DB94279611D8405FB242B478D8C0BE03,2025-01-24,2025,Q1,1,January,CUST-1A8383D5AAA24FC2AB4E9ED72AB6A854,Northside,Student,Personal Training,10-Session Personal Training Package,Not Applicable,Mobile App,Digital Wallet,New Year Campaign,1,477.99,0.1,477.99,47.8,430.19,185.85,244.34,False
TXN-DBCF012ACCB24A82AF42350FC5CC3654,2025-01-24,2025,Q1,1,January,CUST-FDD704E7BE634D789769AE4789C7B37A,City Centre,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Direct Debit,Referral Programme,1,671.71,0.1,671.71,67.17,604.54,167.42,437.12,True
TXN-E30141F714BD405A859D6F841CA74037,2025-01-24,2025,Q1,1,January,CUST-D6CE43FBD4CC4DCD9DAB617E67208DD5,City Centre,Student,Membership,Monthly Premium Membership,Premium Monthly,Website,Card,New Year Campaign,1,90.81,0.1,90.81,9.08,81.73,31.41,50.32,False
TXN-E789D0D7A6BE4544A14D9AF63AAAEBA3,2025-01-24,2025,Q1,1,January,CUST-CCC6886B85524565AFC3EFFAAE39FD5A,Northside,Family,Membership,Monthly Premium Membership,Premium Monthly,Website,Direct Debit,New Year Campaign,1,84.3,0.1,84.3,8.43,75.87,28.84,47.03,True
TXN-F687F15A14184AE78E338A60DA7E7D03,2025-01-24,2025,Q1,1,January,CUST-8D08C12BA5D4468A908CA908FDFDCD02,City Centre,Young Professional,Group Class,HIIT Class,Not Applicable,Website,Bank Transfer,New Year Campaign,1,21.07,0.2,21.07,4.21,16.86,15.06,1.8,False
TXN-30E9214BE6954D88B297D5BB1AE31F9D,2025-01-25,2025,Q1,1,January,CUST-8547BB72FE4C4836813851FD5037BD3D,City Centre,Family,Online Fitness,Online Fitness Subscription,Online Monthly,Website,Direct Debit,New Year Campaign,1,20.59,0.15,20.59,3.09,17.5,10.77,6.73,True
TXN-5B6E42E6F889405E90C9D388ACB36BCA,2025-01-25,2025,Q1,1,January,CUST-979D156E013D4EC8A8CE487C1AA3B3C6,Northside,Young Professional,Group Class,HIIT Class,Not Applicable,Front Desk,Card,New Year Campaign,1,19.52,0.2,19.52,3.9,15.62,13.37,2.25,False
TXN-63EE8F63A6D44082B733E74F21D4D003,2025-01-25,2025,Q1,1,January,CUST-0E6E959C3BB44101BBAB6D9C3B12D709,Riverside,Family,Membership,Monthly Basic Membership,Basic Monthly,Website,Direct Debit,New Year Campaign,1,60.52,0.2,60.52,12.1,48.42,19.92,28.5,True
TXN-73256BF8BFDC4B51AAA7B695D93E047B,2025-01-25,2025,Q1,1,January,CUST-9B0C607A4F4348748816AA638E6A6518,City Centre,General,Personal Training,10-Session Personal Training Package,Not Applicable,Front Desk,Digital Wallet,New Year Campaign,1,508.94,0.15,508.94,76.34,432.6,204.0,228.6,False
TXN-8DD7EB9E89D54553942DA63A4F0C231D,2025-01-25,2025,Q1,1,January,CUST-29E7AF9253FC4E03B9A924A44D447F9A,Northside,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Website,Direct Debit,New Year Campaign,1,84.17,0.1,84.17,8.42,75.75,28.61,47.14,True
TXN-8E01A5A93DA04463AB07557E5EBFE8A0,2025-01-25,2025,Q1,1,January,CUST-228C0DA6F0BD42C58CB69D9A218ABA7D,Northside,Family,Personal Training,10-Session Personal Training Package,Not Applicable,Front Desk,Direct Debit,New Year Campaign,1,474.98,0.15,474.98,71.25,403.73,185.58,218.15,False
TXN-E952886318764BD7BE6F73D78AD27F86,2025-01-25,2025,Q1,1,January,CUST-9492F4400C56403D989179D75ABB990C,City Centre,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Card,New Year Campaign,1,667.12,0.1,667.12,66.71,600.41,164.17,436.24,True
TXN-ED133F0D3B6B43EB8623912D9862E284,2025-01-25,2025,Q1,1,January,CUST-3B3A4BA55C45436F97397FDC83901806,City Centre,Student,Supplement,Energy Drink,Not Applicable,Mobile App,Card,New Year Campaign,2,4.9,0.2,9.8,1.96,7.84,7.53,0.31,False
TXN-4B302D7D08EA4E43AD2C73D0AA8FC5B1,2025-01-26,2025,Q1,1,January,CUST-3EA2CBA4F2594BF98CE49B06DBB1DE9C,Northside,Young Professional,Group Class,Yoga Class,Not Applicable,Website,Card,New Year Campaign,1,15.63,0.1,15.63,1.56,14.07,11.78,2.29,False
TXN-D4406AE078A947EBA7B2AC02A7F7763B,2025-01-26,2025,Q1,1,January,CUST-8061BF5B833B4B4ABC58EFB1122CE781,Riverside,Young Professional,Joining Fee,Joining Fee,Not Applicable,Corporate Partner,Card,New Year Campaign,1,40.86,0.15,40.86,6.13,34.73,11.24,23.49,False
TXN-0C3053F6533E4C4AA4665B7EDF92B11F,2025-01-27,2025,Q1,1,January,CUST-8A52D237179C4EE9A18BF042B51A848B,City Centre,Student,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,New Year Campaign,1,62.54,0.15,62.54,9.38,53.16,21.44,31.72,True
TXN-12537A9686F94633AA378A999965FA70,2025-01-27,2025,Q1,1,January,CUST-15B548ADC3784A8C873C93B79F769D09,Riverside,Student,Group Class,Yoga Class,Not Applicable,Front Desk,Direct Debit,New Year Campaign,1,16.23,0.1,16.23,1.62,14.61,12.6,2.01,False
TXN-297A45878B3D4223B261A1D807978745,2025-01-27,2025,Q1,1,January,CUST-FDC4FAD162F34FD4AF1050DE5E8C8E3E,Riverside,Family,Personal Training,Single Personal Training Session,Not Applicable,Mobile App,Direct Debit,New Year Campaign,1,56.17,0.15,56.17,8.43,47.74,29.03,18.71,False
TXN-330B7690B2BF4179B99687A145833AA2,2025-01-27,2025,Q1,1,January,CUST-A738DADAFC914139A1FF1447957CFA4E,City Centre,Student,Membership,Annual Basic Membership,Basic Annual,Corporate Partner,Direct Debit,New Year Campaign,1,625.74,0.2,625.74,125.15,500.59,150.68,349.91,False
TXN-6C4ADE2DB6D845D0915BB6C1A605621A,2025-01-27,2025,Q1,1,January,CUST-F89343CF1DD64331BDDB2A2078570044,Riverside,Corporate,Personal Training,10-Session Personal Training Package,Not Applicable,Front Desk,Card,New Year Campaign,1,486.94,0.15,486.94,73.04,413.9,190.05,223.85,False
TXN-749D76DD04DA4DB79606CBD8EA398B59,2025-01-27,2025,Q1,1,January,CUST-32B5BEB0A5E0493DB3F78493607424D7,City Centre,Young Professional,Membership,Student Membership,Student Monthly,Front Desk,Card,New Year Campaign,1,44.29,0.2,44.29,8.86,35.43,16.59,18.84,True
TXN-776A6841F1494C839AF7158EFFCB4D3A,2025-01-27,2025,Q1,1,January,CUST-275BBC0C786847538B9BE9D87FB89682,Riverside,General,Membership,Student Membership,Student Monthly,Mobile App,Direct Debit,No Campaign,1,42.51,0.0,42.51,0.0,42.51,15.32,27.19,True
TXN-981E559025C54DE89412D5E5BB45D2F3,2025-01-27,2025,Q1,1,January,CUST-6EAD7320914247EEB45FAF47EE03F706,City Centre,Senior,Group Class,Yoga Class,Not Applicable,Mobile App,Digital Wallet,New Year Campaign,1,16.41,0.1,16.41,1.64,14.77,13.17,1.6,False
TXN-A8AB2063E2BA4ADB9372272187F7097B,2025-01-27,2025,Q1,1,January,CUST-CC62908DB9E04F4F8DC79EC75BFE3EBB,City Centre,Family,Membership,Annual Basic Membership,Basic Annual,Website,Card,New Year Campaign,1,626.12,0.1,626.12,62.61,563.51,151.37,412.14,False
TXN-C433D981EA234B879666ACDDFD534207,2025-01-27,2025,Q1,1,January,CUST-BDD5077C8F23474288A6B211A2DBC700,City Centre,Corporate,Membership,Monthly Basic Membership,Basic Monthly,Website,Direct Debit,New Year Campaign,1,62.42,0.1,62.42,6.24,56.18,21.23,34.95,True
TXN-D2607B6D582C4647B603CC7EAAA38F6C,2025-01-27,2025,Q1,1,January,CUST-94975BB9F75049DE8DA53E0BAD65A6E0,City Centre,Young Professional,Online Fitness,Online Fitness Subscription,Online Monthly,Website,Direct Debit,New Year Campaign,1,20.51,0.1,20.51,2.05,18.46,10.53,7.93,True
TXN-DD4E22C6AAFB4A62A861D73554F16E65,2025-01-27,2025,Q1,1,January,CUST-BC28EA3C78A946E5BDE3612CC1153550,Riverside,Student,Online Fitness,Online Fitness Subscription,Online Monthly,Telephone,Direct Debit,New Year Campaign,1,20.42,0.15,20.42,3.06,17.36,10.08,7.28,True
TXN-DF4446CA42E245FFA22C82C818A5598A,2025-01-27,2025,Q1,1,January,CUST-191A50E1B92946F0A631CC94C9FBC912,Riverside,Family,Supplement,Protein Powder,Not Applicable,Mobile App,Bank Transfer,New Year Campaign,2,42.41,0.1,84.82,8.48,76.34,59.33,17.01,False
TXN-072A9559F8C245EE8486689BE43ECF1E,2025-01-28,2025,Q1,1,January,CUST-ECC7A3DF1829461E961B04B8D44AD59E,City Centre,Corporate,Membership,Monthly Premium Membership,Premium Monthly,Website,Card,New Year Campaign,1,91.42,0.1,91.42,9.14,82.28,31.96,50.32,True
TXN-0FCE5985835E4A92949C2148FCCAC7F7,2025-01-28,2025,Q1,1,January,CUST-32B2C0EECEFB4079BEE1097FEFDC7012,City Centre,General,Membership,Annual Basic Membership,Basic Annual,Mobile App,Card,New Year Campaign,1,624.69,0.15,624.69,93.7,530.99,156.33,374.66,False
TXN-1AA9A92CF0644766987E1E7B9B4917E1,2025-01-28,2025,Q1,1,January,CUST-42377F2CDF8344098812FCE8FDA8B010,City Centre,Student,Personal Training,10-Session Personal Training Package,Not Applicable,Front Desk,Card,New Year Campaign,1,504.39,0.15,504.39,75.66,428.73,199.74,228.99,False
TXN-1DB145930EB940A3A7C9603B659FFA40,2025-01-28,2025,Q1,1,January,CUST-A1CE9145F3AC4680A4DE7C0DF7406156,Northside,Student,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Cash,Referral Programme,1,54.06,0.08,54.06,4.32,49.74,28.22,21.52,False
TXN-41217AF09CA04CC88C0244C105031384,2025-01-28,2025,Q1,1,January,CUST-A43F7690C03C4B998017EEEF02CABFCA,Northside,General,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Bank Transfer,Referral Programme,1,54.93,0.1,54.93,5.49,49.44,28.78,20.66,False
TXN-417E3EC27D5D4B71976D160C23C19017,2025-01-28,2025,Q1,1,January,CUST-E3940635C5D34557BE2C9B7181F0540B,City Centre,Family,Group Class,Yoga Class,Not Applicable,Front Desk,Digital Wallet,Referral Programme,2,16.8,0.05,33.6,1.68,31.92,19.19,12.73,False
TXN-427B015C13164B33A16FD4B3CCF8978A,2025-01-28,2025,Q1,1,January,CUST-A607A71E3EDB4EA1B59B13788956969E,Northside,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Website,Direct Debit,No Campaign,1,57.77,0.0,57.77,0.0,57.77,19.72,38.05,False
TXN-5E50710EA61A422AA3BC03ADAB1387CC,2025-01-28,2025,Q1,1,January,CUST-E9AD3F7AA0EC4C979D66E58FDDB5E1F6,City Centre,Student,Membership,Annual Basic Membership,Basic Annual,Website,Digital Wallet,New Year Campaign,1,619.43,0.1,619.43,61.94,557.49,154.35,403.14,False
TXN-8E260A9865C94D269691B7742BDEB39A,2025-01-28,2025,Q1,1,January,CUST-B981F34CAF894DBC8482999E48C93C15,Riverside,Senior,Personal Training,10-Session Personal Training Package,Not Applicable,Front Desk,Card,New Year Campaign,1,484.23,0.15,484.23,72.63,411.6,183.81,227.79,False
TXN-A6F89B7F9F99486F85E1A419CCC3C51A,2025-01-28,2025,Q1,1,January,CUST-E47053758A2047E1BF27F4A47BEDF782,Riverside,Senior,Personal Training,Single Personal Training Session,Not Applicable,Mobile App,Direct Debit,New Year Campaign,1,56.32,0.2,56.32,11.26,45.06,30.19,14.87,False
TXN-A73525FCC63A4EC3B5A3A191BC323B69,2025-01-28,2025,Q1,1,January,CUST-23011E569FEC4ADCBFAF4BB99515581A,Northside,General,Personal Training,10-Session Personal Training Package,Not Applicable,Front Desk,Card,New Year Campaign,1,466.53,0.15,466.53,69.98,396.55,178.78,217.77,False
TXN-A8B2A5FC4B274215BACB5EC8869B244C,2025-01-28,2025,Q1,1,January,CUST-15B7EC1FDD0E4324846F758E3B2D0460,Riverside,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Card,New Year Campaign,1,86.38,0.2,86.38,17.28,69.1,30.05,39.05,False
TXN-BAD5114B2FC64E6D9EA5E6594F19626B,2025-01-28,2025,Q1,1,January,CUST-876EC2FFC60C4E2DA999AFBB8974D155,City Centre,Student,Membership,Monthly Basic Membership,Basic Monthly,Mobile App,Digital Wallet,New Year Campaign,1,61.75,0.1,61.75,6.18,55.57,21.04,34.53,True
TXN-BD2AE6EE19364F1E844063D87F4ECF0C,2025-01-28,2025,Q1,1,January,CUST-525F1AB8F6A14206B2D37202CF1BFF42,Riverside,Young Professional,Membership,Annual Basic Membership,Basic Annual,Mobile App,Card,,1,596.23,0.1,596.23,59.62,536.61,142.56,394.05,False
TXN-BDC026471B6444AAA1DE669FBD6E251A,2025-01-28,2025,Q1,1,January,CUST-C76753B9F44B4E918E7BA066AD868E31,Northside,General,Group Class,HIIT Class,Not Applicable,Mobile App,Card,New Year Campaign,1,19.9,0.15,19.9,2.98,16.92,13.82,3.1,False
TXN-E337D6FA965F45BD82303E76BF8D65D2,2025-01-28,2025,Q1,1,January,CUST-F4F8D4D350BC462EB9963521A734ABFE,City Centre,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Bank Transfer,New Year Campaign,1,669.09,0.1,669.09,66.91,602.18,173.21,428.97,True
TXN-F9B2390B7B3C4CFAB90DE1ECF8F0BD11,2025-01-28,2025,Q1,1,January,CUST-103EBEB5B9354459A17D1E00C09AB7C3,City Centre,Young Professional,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Digital Wallet,New Year Campaign,1,58.36,0.15,58.36,8.75,49.61,30.38,19.23,False
TXN-0CF8DD3F205E4A199B5FEFEA1FF8ACD7,2025-01-29,2025,Q1,1,January,CUST-C85DE7410C4B4221A0C22EE50899ACDA,Riverside,Young Professional,Personal Training,Single Personal Training Session,Not Applicable,Website,Card,Referral Programme,1,57.45,0.05,57.45,2.87,54.58,30.15,24.43,False
TXN-24EA55E2FC6E4E2F9F176BF8ED037D24,2025-01-29,2025,Q1,1,January,CUST-B717D97D0F9C40BE9100F2E76AC6F50B,Northside,Senior,Online Fitness,Online Fitness Subscription,Online Monthly,Mobile App,Direct Debit,No Campaign,1,19.45,0.0,19.45,0.0,19.45,9.58,9.87,True
TXN-28CFDB2C5F65480CB86797E7B83CC432,2025-01-29,2025,Q1,1,January,CUST-E38A3D5F9ABA4011B675483740289FC3,Northside,General,Membership,Annual Basic Membership,Basic Annual,Website,Direct Debit,New Year Campaign,1,588.73,0.15,588.73,88.31,500.42,145.18,355.24,False
TXN-4C0C94685C3D465286B2760A6445EF53,2025-01-29,2025,Q1,1,January,CUST-92BAF172098A411B98BBF7CE2FC7DB26,Riverside,Student,Merchandise,Gym T-Shirt,Not Applicable,Mobile App,Digital Wallet,Referral Programme,2,30.15,0.08,60.3,4.82,55.48,39.47,16.01,False
TXN-78BA95299CDD40EAADA4F31DD5A75801,2025-01-29,2025,Q1,1,January,CUST-B5429005C9A74845A0D8360FEE4728B3,Northside,Young Professional,Personal Training,Single Personal Training Session,Not Applicable,Website,Digital Wallet,New Year Campaign,1,54.44,0.1,54.44,5.44,49.0,28.49,20.51,False
TXN-80A9AFCF053F405EA0F07FB19984DE0D,2025-01-29,2025,Q1,1,January,CUST-1E3EB889E13A4BC98A0CDEDAD7B13B17,Riverside,Family,Group Class,Spin Class,Not Applicable,Mobile App,Card,New Year Campaign,1,18.84,0.1,18.84,1.88,16.96,13.36,3.6,False
TXN-8F84174C595243018304D1B09BB6FC92,2025-01-29,2025,Q1,1,January,CUST-AF6765F8FD8142C0BB5BD3112D7BFE24,City Centre,Senior,Online Fitness,Online Fitness Subscription,Online Monthly,Mobile App,Direct Debit,New Year Campaign,1,20.69,0.15,20.69,3.1,17.59,10.59,7.0,True
TXN-A8539F80CCB14A51A82D44B31CFE95AC,2025-01-29,2025,Q1,1,January,CUST-FE0842E40A9848039529D7FBA2F22243,Riverside,Student,Supplement,Energy Drink,Not Applicable,Website,Card,New Year Campaign,1,4.64,0.1,4.64,0.46,4.18,4.01,0.17,False
TXN-A87D2D4211304FCFA69BF399C207E9A2,2025-01-29,2025,Q1,1,January,CUST-3167C6CE9CF941EEB00E0573A5DA1E2D,Northside,Family,Joining Fee,Joining Fee,Not Applicable,Website,Card,New Year Campaign,1,39.34,0.1,39.34,3.93,35.41,10.44,24.97,False
TXN-B7931A8966584F9EACFDEB8DBA9CA633,2025-01-29,2025,Q1,1,January,CUST-D31BC7262A3F42448F0F9854EA689FD4,City Centre,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,Referral Programme,1,62.5,0.05,62.5,3.12,59.38,21.72,37.66,True
TXN-DBEEA94D8F7D4ED38A22C5C7AD5F6F3C,2025-01-29,2025,Q1,1,January,CUST-3E6D194B57DC4AA28217C515BF695053,City Centre,Student,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Card,New Year Campaign,1,58.73,0.1,58.73,5.87,52.86,30.45,22.41,False
TXN-DEA13D45CFD041DA8BC53BB432A996EE,2025-01-29,2025,Q1,1,January,CUST-D2805CA851C742D2A4848EEBC7165A3E,City Centre,Senior,Membership,Annual Basic Membership,Basic Annual,Front Desk,Direct Debit,New Year Campaign,1,628.35,0.1,628.35,62.84,565.51,147.83,417.68,False
TXN-32962128535445FB90D3ED9992A15BF1,2025-01-30,2025,Q1,1,January,CUST-EFC1B3E2451542D797B3AE384401B132,Riverside,Corporate,Supplement,Protein Powder,Not Applicable,Front Desk,Card,No Campaign,1,42.83,0.0,42.83,0.0,42.83,32.61,10.22,False
TXN-511C87C5CDDE401389EB963E4C102AE6,2025-01-30,2025,Q1,1,January,CUST-D32C709C7D9B4ECC84D40264B491AEE8,City Centre,Corporate,Supplement,Protein Powder,Not Applicable,Front Desk,Card,No Campaign,1,44.56,0.0,44.56,0.0,44.56,35.24,9.32,False
TXN-5FFF3BDBBC2A4C82AD2151FC48292AC1,2025-01-30,2025,Q1,1,January,CUST-F4EF718E365B4BD5B6CC9B3597D96BA7,City Centre,Senior,Supplement,Energy Drink,Not Applicable,Mobile App,Card,Referral Programme,1,4.9,0.08,4.9,0.39,4.51,4.33,0.18,False
TXN-8073BC64B3D34FB887CF7AEAD4C310E1,2025-01-30,2025,Q1,1,January,CUST-558908F9511D4D05AF187F60383E06CA,Northside,Student,Personal Training,10-Session Personal Training Package,Not Applicable,Mobile App,Digital Wallet,New Year Campaign,1,464.34,0.15,464.34,69.65,394.69,177.49,217.2,False
TXN-8CDFC93BA18345F6AD3B0C2135AE1CC4,2025-01-30,2025,Q1,1,January,CUST-CF1A75AFC9AF4FE2A409C907AD929449,Northside,Family,Group Class,HIIT Class,Not Applicable,Front Desk,Direct Debit,New Year Campaign,2,19.99,0.1,39.98,4.0,35.98,21.54,14.44,False
TXN-B574C1E8909E4E139FC1B70B2EA7561D,2025-01-30,2025,Q1,1,January,CUST-9CC2F9CA1B5845AAB8F38980DAF6AC12,Riverside,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Website,Direct Debit,New Year Campaign,1,59.81,0.15,59.81,8.97,50.84,20.37,30.47,True
TXN-BA14BE4793D64367960837698848DACB,2025-01-30,2025,Q1,1,January,CUST-07FFA2FBB9F74BC3887232176F4A1A1D,City Centre,Family,Personal Training,10-Session Personal Training Package,Not Applicable,Front Desk,Card,New Year Campaign,1,492.82,0.15,492.82,73.92,418.9,188.48,230.42,False
TXN-CA0FA704AD5B47048991E258012F1FC5,2025-01-30,2025,Q1,1,January,CUST-EAE2F6DB325E4D4FB993F2E1818A1F47,City Centre,Young Professional,Membership,Annual Premium Membership,Premium Annual,Mobile App,Digital Wallet,,1,889.84,0.15,889.84,133.48,756.36,240.01,516.35,False
TXN-CD52C6DBB37B445BB87348FF9E6D0959,2025-01-30,2025,Q1,1,January,CUST-59402B9B7D5742C0A3B09F2259913E62,Riverside,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Direct Debit,New Year Campaign,1,89.02,0.15,89.02,13.35,75.67,31.63,44.04,True
TXN-F5AD49C3D8AE48B888A17CAE7FE12BC1,2025-01-30,2025,Q1,1,January,CUST-82A153B96C53468A816F7E50707378AB,City Centre,General,Membership,Student Membership,Student Monthly,Website,Direct Debit,Referral Programme,1,45.12,0.1,45.12,4.51,40.61,16.77,23.84,True
TXN-1BC25FD1AD1940D4A89C0D2580D50DB0,2025-01-31,2025,Q1,1,January,CUST-3C403A1311BE4CF9B9118B74CA2202F9,Northside,General,Membership,Monthly Premium Membership,Premium Monthly,Mobile App,Direct Debit,Referral Programme,1,84.74,0.08,84.74,6.78,77.96,29.42,48.54,True
